import_ctx,"List[Tuple[str, int]]"
file,str
line,int
column,int
severity,str
message,str
blocker,bool
only_once,bool
origin,"Union[Tuple[str, int], None]"
error_info_map,"Dict[str, List[ErrorInfo]]"
import_ctx,"List[Tuple[str, int]]"
file,str
ignored_lines,"Dict[str, Set[int]]"
used_ignored_lines,"Dict[str, Set[int]]"
show_error_context,bool
show_column_numbers,bool
__init__,"Callable[[_, bool, bool],None]"
show_error_context,bool
show_column_numbers,bool
initialize,"Callable[[_],None]"
reset,"Callable[[_],None]"
copy,"Callable[[_],Errors]"
set_ignore_prefix,"Callable[[_, str],None]"
prefix,str
simplify_path,"Callable[[_, str],str]"
file,str
set_file,"Callable[[_, str, Union[str, None], Union[Scope, None]],None]"
file,str
set_file_ignored_lines,"Callable[[_, str, Set[int], bool],None]"
file,str
ignore_all,bool
import_context,"Callable[[_],List[Tuple[str, int]]]"
set_import_context,"Callable[[_, List[Tuple[str, int]]],None]"
ctx,"List[Tuple[str, int]]"
report,"Callable[[_, int, Union[int, None], str, bool, str, Union[str, None], bool, Union[int, None], int],None]"
line,int
message,str
blocker,bool
severity,str
only_once,bool
offset,int
_add_error_info,"Callable[[_, str, ErrorInfo],None]"
file,str
info,ErrorInfo
add_error_info,"Callable[[_, ErrorInfo],None]"
info,ErrorInfo
clear_errors_in_targets,"Callable[[_, str, Set[str]],None]"
path,str
generate_unused_ignore_notes,"Callable[[_, str],None]"
file,str
is_typeshed_file,"Callable[[_, str],bool]"
file,str
num_messages,"Callable[[_],int]"
is_errors,"Callable[[_],bool]"
is_blockers,"Callable[[_],bool]"
is_errors_for_file,"Callable[[_, str],bool]"
file,str
raise_error,"Callable[[_],None]"
file_messages,"Callable[[_, str],List[str]]"
path,str
render_messages,"Callable[[_, List[ErrorInfo]],List[Tuple[Union[str, None], int, int, str, str]]]"
result,"List[Tuple[Union[str, None], int, int, str, str]]"
prev_import_context,"List[Tuple[str, int]]"
remove_duplicates,"Callable[[_, List[Tuple[Union[str, None], int, int, str, str]]],List[Tuple[Union[str, None], int, int, str, str]]]"
errors,"List[Tuple[Union[str, None], int, int, str, str]]"
res,"List[Tuple[Union[str, None], int, int, str, str]]"
__init__,"Callable[[_, List[str], bool, Union[str, None]],None]"
use_stdout,bool
remove_path_prefix,"Callable[[str, Union[str, None]],str]"
path,str
report_internal_error,"Callable[[Exception, Union[str, None], int, Errors, Options],None]"
err,Exception
line,int
errors,Errors
options,Options
literal,"Callable[[Expression],int]"
e,Expression
subkeys,"Callable[[Key],Iterable[Key]]"
key,Key
literal_hash,"Callable[[Expression],Union[Key, None]]"
e,Expression
visit_int_expr,"Callable[[_, IntExpr],Key]"
e,IntExpr
visit_str_expr,"Callable[[_, StrExpr],Key]"
e,StrExpr
visit_bytes_expr,"Callable[[_, BytesExpr],Key]"
e,BytesExpr
visit_unicode_expr,"Callable[[_, UnicodeExpr],Key]"
e,UnicodeExpr
visit_float_expr,"Callable[[_, FloatExpr],Key]"
e,FloatExpr
visit_complex_expr,"Callable[[_, ComplexExpr],Key]"
e,ComplexExpr
visit_star_expr,"Callable[[_, StarExpr],Key]"
e,StarExpr
visit_name_expr,"Callable[[_, NameExpr],Key]"
e,NameExpr
visit_member_expr,"Callable[[_, MemberExpr],Key]"
e,MemberExpr
visit_op_expr,"Callable[[_, OpExpr],Key]"
e,OpExpr
visit_comparison_expr,"Callable[[_, ComparisonExpr],Key]"
e,ComparisonExpr
rest,Any
visit_unary_expr,"Callable[[_, UnaryExpr],Key]"
e,UnaryExpr
seq_expr,"Callable[[_, Union[ListExpr, TupleExpr, SetExpr], str],Union[Key, None]]"
name,str
rest,Any
visit_list_expr,"Callable[[_, ListExpr],Union[Key, None]]"
e,ListExpr
visit_dict_expr,"Callable[[_, DictExpr],Union[Key, None]]"
e,DictExpr
rest,Any
visit_tuple_expr,"Callable[[_, TupleExpr],Union[Key, None]]"
e,TupleExpr
visit_set_expr,"Callable[[_, SetExpr],Union[Key, None]]"
e,SetExpr
visit_index_expr,"Callable[[_, IndexExpr],Union[Key, None]]"
e,IndexExpr
visit_call_expr,"Callable[[_, CallExpr],None]"
e,CallExpr
visit_slice_expr,"Callable[[_, SliceExpr],None]"
e,SliceExpr
visit_cast_expr,"Callable[[_, CastExpr],None]"
e,CastExpr
visit_conditional_expr,"Callable[[_, ConditionalExpr],None]"
e,ConditionalExpr
visit_ellipsis,"Callable[[_, EllipsisExpr],None]"
e,EllipsisExpr
visit_yield_from_expr,"Callable[[_, YieldFromExpr],None]"
e,YieldFromExpr
visit_yield_expr,"Callable[[_, YieldExpr],None]"
e,YieldExpr
visit_reveal_expr,"Callable[[_, RevealExpr],None]"
e,RevealExpr
visit_super_expr,"Callable[[_, SuperExpr],None]"
e,SuperExpr
visit_type_application,"Callable[[_, TypeApplication],None]"
e,TypeApplication
visit_lambda_expr,"Callable[[_, LambdaExpr],None]"
e,LambdaExpr
visit_list_comprehension,"Callable[[_, ListComprehension],None]"
e,ListComprehension
visit_set_comprehension,"Callable[[_, SetComprehension],None]"
e,SetComprehension
visit_dictionary_comprehension,"Callable[[_, DictionaryComprehension],None]"
e,DictionaryComprehension
visit_generator_expr,"Callable[[_, GeneratorExpr],None]"
e,GeneratorExpr
visit_backquote_expr,"Callable[[_, BackquoteExpr],None]"
e,BackquoteExpr
visit_type_var_expr,"Callable[[_, TypeVarExpr],None]"
e,TypeVarExpr
visit_type_alias_expr,"Callable[[_, TypeAliasExpr],None]"
e,TypeAliasExpr
visit_namedtuple_expr,"Callable[[_, NamedTupleExpr],None]"
e,NamedTupleExpr
visit_enum_call_expr,"Callable[[_, EnumCallExpr],None]"
e,EnumCallExpr
visit_typeddict_expr,"Callable[[_, TypedDictExpr],None]"
e,TypedDictExpr
visit_newtype_expr,"Callable[[_, NewTypeExpr],None]"
e,NewTypeExpr
visit__promote_expr,"Callable[[_, PromoteExpr],None]"
e,PromoteExpr
visit_await_expr,"Callable[[_, AwaitExpr],None]"
e,AwaitExpr
visit_temp_node,"Callable[[_, TempNode],None]"
e,TempNode
_hasher,Final
__init__,"Callable[[_, int, int],None]"
line,int
column,int
set_line,"Callable[[_, Union[Context, int], Union[int, None]],None]"
get_line,"Callable[[_],int]"
get_column,"Callable[[_],int]"
LITERAL_YES,Final
LITERAL_TYPE,Final
LITERAL_NO,Final
node_kinds,Final
inverse_node_kinds,Final
implicit_module_attrs,Final
type_aliases,Final
reverse_builtin_aliases,Final
nongen_builtins,Final
__str__,"Callable[[_],str]"
accept,"Callable[[_, NodeVisitor[T]],T]"
accept,"Callable[[_, StatementVisitor[T]],T]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
name,"Callable[[_],str]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],SymbolNode]"
data,JsonDict
alias_deps,"DefaultDict[str, Set[str]]"
names,SymbolTable
plugin_deps,"Dict[str, Set[str]]"
__init__,"Callable[[_, List[Statement], List[ImportBase], bool, Union[Set[int], None]],None]"
is_bom,bool
ignored_lines,"Union[Set[int], None]"
name,"Callable[[_],str]"
accept,"Callable[[_, NodeVisitor[T]],T]"
is_package_init_file,"Callable[[_],bool]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],MypyFile]"
data,JsonDict
__init__,"Callable[[_],None]"
ids,"List[Tuple[str, Union[str, None]]]"
__init__,"Callable[[_, List[Tuple[str, Union[str, None]]]],None]"
ids,"List[Tuple[str, Union[str, None]]]"
accept,"Callable[[_, StatementVisitor[T]],T]"
id,str
relative,int
names,"List[Tuple[str, Union[str, None]]]"
__init__,"Callable[[_, str, int, List[Tuple[str, Union[str, None]]]],None]"
id,str
relative,int
names,"List[Tuple[str, Union[str, None]]]"
accept,"Callable[[_, StatementVisitor[T]],T]"
id,str
relative,int
__init__,"Callable[[_, str, int],None]"
id,str
relative,int
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, str],None]"
target_fullname,str
name,"Callable[[_],str]"
fullname,"Callable[[_],str]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],ImportedName]"
data,JsonDict
__str__,"Callable[[_],str]"
FUNCBASE_FLAGS,Final
__init__,"Callable[[_],None]"
self.type,"Union[mypy.types.Type, None]"
self.unanalyzed_type,"Union[mypy.types.Type, None]"
name,"Callable[[_],str]"
__init__,"Callable[[_, List[OverloadPart]],None]"
name,"Callable[[_],str]"
accept,"Callable[[_, StatementVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],OverloadedFuncDef]"
data,JsonDict
__init__,"Callable[[_, Var, Union[mypy.types.Type, None], Union[Expression, None], int],None]"
variable,Var
type_annotation,"Union[mypy.types.Type, None]"
kind,int
set_line,"Callable[[_, Union[Context, int], Union[int, None]],None]"
FUNCITEM_FLAGS,Final
__init__,"Callable[[_, List[Argument], Block, Union[mypy.types.FunctionLike, None]],None]"
body,Block
typ,"Union[mypy.types.FunctionLike, None]"
max_fixed_argc,"Callable[[_],int]"
set_line,"Callable[[_, Union[Context, int], Union[int, None]],None]"
is_dynamic,"Callable[[_],bool]"
FUNCDEF_FLAGS,Final
__init__,"Callable[[_, str, List[Argument], Block, Union[mypy.types.FunctionLike, None]],None]"
name,str
body,Block
typ,"Union[mypy.types.FunctionLike, None]"
name,"Callable[[_],str]"
accept,"Callable[[_, StatementVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],FuncDef]"
data,JsonDict
func,FuncDef
var,Var
__init__,"Callable[[_, FuncDef, List[Expression], Var],None]"
func,FuncDef
var,Var
name,"Callable[[_],str]"
is_final,"Callable[[_],bool]"
info,"Callable[[_],TypeInfo]"
type,"Callable[[_],Union[mypy.types.Type, None]]"
accept,"Callable[[_, StatementVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],Decorator]"
data,JsonDict
VAR_FLAGS,Final
__init__,"Callable[[_, str, Union[mypy.types.Type, None]],None]"
name,str
type,"Union[mypy.types.Type, None]"
self.type,"Union[mypy.types.Type, None]"
name,"Callable[[_],str]"
accept,"Callable[[_, StatementVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
data,JsonDict
deserialize,"Callable[[_, JsonDict],Var]"
data,JsonDict
name,str
defs,Block
type_vars,List[mypy.types.TypeVarDef]
info,TypeInfo
__init__,"Callable[[_, str, Block, Union[List[mypy.types.TypeVarDef], None], Union[List[Expression], None], Union[Expression, None], Union[List[Tuple[str, Expression]], None]],None]"
name,str
defs,Block
type_vars,"Union[List[mypy.types.TypeVarDef], None]"
base_type_exprs,"Union[List[Expression], None]"
keywords,"Union[List[Tuple[str, Expression]], None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
is_generic,"Callable[[_],bool]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],ClassDef]"
data,JsonDict
__init__,"Callable[[_, List[str]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, List[str]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, List[Statement]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression],None]"
expr,Expression
accept,"Callable[[_, StatementVisitor[T]],T]"
rvalue,Expression
type,"Union[mypy.types.Type, None]"
unanalyzed_type,"Union[mypy.types.Type, None]"
new_syntax,bool
__init__,"Callable[[_, List[Lvalue], Expression, Union[mypy.types.Type, None], bool],None]"
rvalue,Expression
type,"Union[mypy.types.Type, None]"
new_syntax,bool
accept,"Callable[[_, StatementVisitor[T]],T]"
lvalue,Lvalue
rvalue,Expression
__init__,"Callable[[_, str, Lvalue, Expression],None]"
op,str
lvalue,Lvalue
rvalue,Expression
accept,"Callable[[_, StatementVisitor[T]],T]"
expr,Expression
body,Block
__init__,"Callable[[_, Expression, Block, Union[Block, None]],None]"
expr,Expression
body,Block
accept,"Callable[[_, StatementVisitor[T]],T]"
index,Lvalue
index_type,"Union[mypy.types.Type, None]"
unanalyzed_index_type,"Union[mypy.types.Type, None]"
inferred_item_type,"Union[mypy.types.Type, None]"
inferred_iterator_type,"Union[mypy.types.Type, None]"
expr,Expression
body,Block
__init__,"Callable[[_, Lvalue, Expression, Block, Union[Block, None], Union[mypy.types.Type, None]],None]"
index,Lvalue
expr,Expression
body,Block
index_type,"Union[mypy.types.Type, None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, Union[Expression, None]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression, Union[Expression, None]],None]"
expr,Expression
accept,"Callable[[_, StatementVisitor[T]],T]"
expr,Lvalue
__init__,"Callable[[_, Lvalue],None]"
expr,Lvalue
accept,"Callable[[_, StatementVisitor[T]],T]"
accept,"Callable[[_, StatementVisitor[T]],T]"
accept,"Callable[[_, StatementVisitor[T]],T]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, List[Expression], List[Block], Union[Block, None]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, Union[Expression, None], Union[Expression, None]],None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
body,Block
types,"List[Union[Expression, None]]"
vars,"List[Union[NameExpr, None]]"
__init__,"Callable[[_, Block, List[Union[NameExpr, None]], List[Union[Expression, None]], List[Block], Union[Block, None], Union[Block, None]],None]"
body,Block
vars,"List[Union[NameExpr, None]]"
types,"List[Union[Expression, None]]"
accept,"Callable[[_, StatementVisitor[T]],T]"
target,"List[Union[Lvalue, None]]"
target_type,"Union[mypy.types.Type, None]"
body,Block
__init__,"Callable[[_, List[Expression], List[Union[Lvalue, None]], Block, Union[mypy.types.Type, None]],None]"
target,"List[Union[Lvalue, None]]"
body,Block
target_type,"Union[mypy.types.Type, None]"
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, List[Expression], bool, Union[Expression, None]],None]"
newline,bool
accept,"Callable[[_, StatementVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression, Union[Expression, None], Union[Expression, None]],None]"
expr,Expression
accept,"Callable[[_, StatementVisitor[T]],T]"
__init__,"Callable[[_, int],None]"
value,int
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, str],None]"
value,str
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, str],None]"
value,str
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, str],None]"
value,str
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, float],None]"
value,float
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, complex],None]"
value,complex
accept,"Callable[[_, ExpressionVisitor[T]],T]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression],None]"
expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_],None]"
__init__,"Callable[[_, str],None]"
name,str
accept,"Callable[[_, ExpressionVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
__init__,"Callable[[_, Expression, str],None]"
expr,Expression
name,str
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, Expression, List[Expression], List[int], List[Union[str, None]], Union[Expression, None]],None]"
callee,Expression
arg_names,"List[Union[str, None]]"
self.arg_names,"List[Union[str, None]]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression],None]"
expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, Union[Expression, None]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
base,Expression
index,Expression
method_type,"Union[mypy.types.Type, None]"
__init__,"Callable[[_, Expression, Expression],None]"
base,Expression
index,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
method_type,"Union[mypy.types.Type, None]"
__init__,"Callable[[_, str, Expression],None]"
op,str
expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
op_methods,"Final[Dict[str, str]]"
op_methods_to_symbols,Final
comparison_fallback_method,Final
ops_falling_back_to_cmp,Final
ops_with_inplace_method,Final
inplace_operator_methods,Final
reverse_op_methods,Final
op_methods_that_shortcut,Final
normal_from_reverse_op,Final
reverse_op_method_set,Final
unary_op_methods,Final
left,Expression
right,Expression
method_type,"Union[mypy.types.Type, None]"
__init__,"Callable[[_, str, Expression, Expression],None]"
op,str
left,Expression
right,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
method_types,"List[Union[mypy.types.Type, None]]"
__init__,"Callable[[_, List[str], List[Expression]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, Union[Expression, None], Union[Expression, None], Union[Expression, None]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
type,mypy.types.Type
__init__,"Callable[[_, Expression, mypy.types.Type],None]"
expr,Expression
typ,mypy.types.Type
accept,"Callable[[_, ExpressionVisitor[T]],T]"
kind,int
local_nodes,"Union[List[Var], None]"
__init__,"Callable[[_, int, Union[Expression, None], Union[List[Var], None]],None]"
kind,int
local_nodes,"Union[List[Var], None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
call,CallExpr
__init__,"Callable[[_, str, CallExpr],None]"
name,str
call,CallExpr
accept,"Callable[[_, ExpressionVisitor[T]],T]"
name,"Callable[[_],str]"
expr,"Callable[[_],Expression]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
is_dynamic,"Callable[[_],bool]"
__init__,"Callable[[_, List[Expression]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
items,"List[Tuple[Union[Expression, None], Expression]]"
__init__,"Callable[[_, List[Tuple[Union[Expression, None], Expression]]],None]"
items,"List[Tuple[Union[Expression, None], Expression]]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, List[Expression]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
__init__,"Callable[[_, List[Expression]],None]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
left_expr,Expression
condlists,List[List[Expression]]
__init__,"Callable[[_, Expression, List[Lvalue], List[Expression], List[List[Expression]], List[bool]],None]"
left_expr,Expression
condlists,List[List[Expression]]
accept,"Callable[[_, ExpressionVisitor[T]],T]"
generator,GeneratorExpr
__init__,"Callable[[_, GeneratorExpr],None]"
generator,GeneratorExpr
accept,"Callable[[_, ExpressionVisitor[T]],T]"
generator,GeneratorExpr
__init__,"Callable[[_, GeneratorExpr],None]"
generator,GeneratorExpr
accept,"Callable[[_, ExpressionVisitor[T]],T]"
key,Expression
value,Expression
condlists,List[List[Expression]]
__init__,"Callable[[_, Expression, Expression, List[Lvalue], List[Expression], List[List[Expression]], List[bool]],None]"
key,Expression
value,Expression
condlists,List[List[Expression]]
accept,"Callable[[_, ExpressionVisitor[T]],T]"
cond,Expression
if_expr,Expression
else_expr,Expression
__init__,"Callable[[_, Expression, Expression, Expression],None]"
cond,Expression
if_expr,Expression
else_expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression],None]"
expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
types,List[mypy.types.Type]
__init__,"Callable[[_, Expression, List[mypy.types.Type]],None]"
expr,Expression
types,List[mypy.types.Type]
accept,"Callable[[_, ExpressionVisitor[T]],T]"
values,List[mypy.types.Type]
upper_bound,mypy.types.Type
__init__,"Callable[[_, str, str, List[mypy.types.Type], mypy.types.Type, int],None]"
name,str
fullname,str
values,List[mypy.types.Type]
upper_bound,mypy.types.Type
variance,int
name,"Callable[[_],str]"
fullname,"Callable[[_],str]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],TypeVarExpr]"
data,JsonDict
type,mypy.types.Type
no_args,bool
__init__,"Callable[[_, mypy.types.Type, List[str], bool],None]"
type,mypy.types.Type
no_args,bool
accept,"Callable[[_, ExpressionVisitor[T]],T]"
info,TypeInfo
__init__,"Callable[[_, TypeInfo, bool],None]"
info,TypeInfo
is_typed,bool
accept,"Callable[[_, ExpressionVisitor[T]],T]"
info,TypeInfo
__init__,"Callable[[_, TypeInfo],None]"
info,TypeInfo
accept,"Callable[[_, ExpressionVisitor[T]],T]"
info,TypeInfo
values,"List[Union[Expression, None]]"
__init__,"Callable[[_, TypeInfo, List[str], List[Union[Expression, None]]],None]"
info,TypeInfo
values,"List[Union[Expression, None]]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
type,mypy.types.Type
__init__,"Callable[[_, mypy.types.Type],None]"
type,mypy.types.Type
accept,"Callable[[_, ExpressionVisitor[T]],T]"
name,str
old_type,"Union[mypy.types.Type, None]"
__init__,"Callable[[_, str, Union[mypy.types.Type, None], int],None]"
name,str
old_type,"Union[mypy.types.Type, None]"
line,int
accept,"Callable[[_, ExpressionVisitor[T]],T]"
expr,Expression
__init__,"Callable[[_, Expression],None]"
expr,Expression
accept,"Callable[[_, ExpressionVisitor[T]],T]"
type,mypy.types.Type
no_rhs,bool
__init__,"Callable[[_, mypy.types.Type, bool],None]"
typ,mypy.types.Type
no_rhs,bool
__repr__,"Callable[[_],str]"
accept,"Callable[[_, ExpressionVisitor[T]],T]"
module_name,str
defn,ClassDef
_mro_refs,"Union[List[str], None]"
declared_metaclass,"Union[mypy.types.Instance, None]"
metaclass_type,"Union[mypy.types.Instance, None]"
names,SymbolTable
assuming,"List[Tuple[mypy.types.Instance, mypy.types.Instance]]"
assuming_proper,"List[Tuple[mypy.types.Instance, mypy.types.Instance]]"
inferring,List[mypy.types.Instance]
bases,List[mypy.types.Instance]
_promote,"Union[mypy.types.Type, None]"
tuple_type,"Union[mypy.types.TupleType, None]"
typeddict_type,"Union[mypy.types.TypedDictType, None]"
FLAGS,Final[List[str]]
__init__,"Callable[[_, SymbolTable, ClassDef, str],None]"
names,SymbolTable
defn,ClassDef
module_name,str
add_type_vars,"Callable[[_],None]"
name,"Callable[[_],str]"
is_generic,"Callable[[_],bool]"
get,"Callable[[_, str],Union[SymbolTableNode, None]]"
name,str
get_containing_type_info,"Callable[[_, str],Union[TypeInfo, None]]"
name,str
__getitem__,"Callable[[_, str],SymbolTableNode]"
name,str
__repr__,"Callable[[_],str]"
__bool__,"Callable[[_],bool]"
has_readable_member,"Callable[[_, str],bool]"
name,str
get_method,"Callable[[_, str],Union[FuncBase, None]]"
name,str
calculate_metaclass_type,"Callable[[_],Union[mypy.types.Instance, None]]"
is_metaclass,"Callable[[_],bool]"
has_base,"Callable[[_, str],bool]"
fullname,str
__str__,"Callable[[_],str]"
dump,"Callable[[_, Union[mypy.strconv.StrConv, None], Union[mypy.types.TypeStrVisitor, None]],str]"
str_conv,"Union[mypy.strconv.StrConv, None]"
type_str_conv,"Union[mypy.types.TypeStrVisitor, None]"
base,str
type_str,"Callable[[mypy.types.Type],str]"
typ,mypy.types.Type
serialize,"Callable[[_],JsonDict]"
deserialize,"Callable[[_, JsonDict],TypeInfo]"
data,JsonDict
__init__,"Callable[[_, str],None]"
msg,str
__getattribute__,"Callable[[_, str],None]"
attr,str
__init__,"Callable[[_, mypy.types.Type, str, int, int],None]"
target,mypy.types.Type
fullname,str
line,int
column,int
alias_tvars,"Union[List[str], None]"
no_args,bool
normalized,bool
name,"Callable[[_],str]"
fullname,"Callable[[_],str]"
serialize,"Callable[[_],JsonDict]"
data,JsonDict
accept,"Callable[[_, NodeVisitor[T]],T]"
deserialize,"Callable[[_, JsonDict],TypeAlias]"
data,JsonDict
__init__,"Callable[[_, int, Union[SymbolNode, None], bool, bool, bool],None]"
kind,int
module_public,bool
implicit,bool
module_hidden,bool
plugin_generated,bool
no_serialize,bool
type,"Callable[[_],Union[mypy.types.Type, None]]"
copy,"Callable[[_],SymbolTableNode]"
__str__,"Callable[[_],str]"
serialize,"Callable[[_, str, str],JsonDict]"
prefix,str
name,str
data,JsonDict
deserialize,"Callable[[_, JsonDict],SymbolTableNode]"
data,JsonDict
__str__,"Callable[[_],str]"
copy,"Callable[[_],SymbolTable]"
serialize,"Callable[[_, str],JsonDict]"
fullname,str
data,JsonDict
deserialize,"Callable[[_, JsonDict],SymbolTable]"
data,JsonDict
get_flags,"Callable[[Node, List[str]],List[str]]"
node,Node
set_flags,"Callable[[Node, List[str]],None]"
node,Node
get_member_expr_fullname,"Callable[[MemberExpr],Union[str, None]]"
expr,MemberExpr
deserialize_map,Final
check_arg_kinds,"Callable[[List[int], List[T], Callable[[str, T],None]],None]"
fail,"Callable[[str, T],None]"
check_arg_names,"Callable[[Sequence[Union[str, None]], List[T], Callable[[str, T],None], str],None]"
names,"Sequence[Union[str, None]]"
fail,"Callable[[str, T],None]"
description,str
seen_names,"Set[Union[str, None]]"
is_class_var,"Callable[[NameExpr],bool]"
expr,NameExpr
PY_EXTENSIONS,Final
create_source_list,"Callable[[Sequence[str], Options, Union[FileSystemCache, None], bool],List[BuildSource]]"
options,Options
allow_empty_dir,bool
keyfunc,"Callable[[str],Tuple[int, str]]"
name,str
__init__,"Callable[[_, FileSystemCache],None]"
fscache,FileSystemCache
self.package_cache,"Dict[str, Tuple[str, str]]"
expand_dir,"Callable[[_, str, str],List[BuildSource]]"
arg,str
mod_prefix,str
crawl_up,"Callable[[_, str],Tuple[str, str]]"
arg,str
crawl_up_dir,"Callable[[_, str],Tuple[str, str]]"
dir,str
get_init_file,"Callable[[_, str],Union[str, None]]"
dir,str
module_join,"Callable[[str, str],str]"
parent,str
child,str
strip_py,"Callable[[str],Union[str, None]]"
arg,str
__init__,"Callable[[_, bool],None]"
show_ids,bool
get_id,"Callable[[_, object],Union[int, None]]"
o,object
format_id,"Callable[[_, object],str]"
o,object
dump,"Callable[[_, Sequence[object], mypy.nodes.Context],str]"
obj,mypy.nodes.Context
func_helper,"Callable[[_, mypy.nodes.FuncItem],List[object]]"
o,mypy.nodes.FuncItem
args,"List[Union[mypy.nodes.Var, Tuple[str, List[mypy.nodes.Node]]]]"
extra,"List[Tuple[str, List[mypy.nodes.Var]]]"
kind,int
visit_mypy_file,"Callable[[_, mypy.nodes.MypyFile],str]"
o,mypy.nodes.MypyFile
visit_import,"Callable[[_, mypy.nodes.Import],str]"
o,mypy.nodes.Import
visit_import_from,"Callable[[_, mypy.nodes.ImportFrom],str]"
o,mypy.nodes.ImportFrom
visit_import_all,"Callable[[_, mypy.nodes.ImportAll],str]"
o,mypy.nodes.ImportAll
visit_func_def,"Callable[[_, mypy.nodes.FuncDef],str]"
o,mypy.nodes.FuncDef
visit_overloaded_func_def,"Callable[[_, mypy.nodes.OverloadedFuncDef],str]"
o,mypy.nodes.OverloadedFuncDef
a,Any
visit_class_def,"Callable[[_, mypy.nodes.ClassDef],str]"
o,mypy.nodes.ClassDef
visit_var,"Callable[[_, mypy.nodes.Var],str]"
o,mypy.nodes.Var
visit_global_decl,"Callable[[_, mypy.nodes.GlobalDecl],str]"
o,mypy.nodes.GlobalDecl
visit_nonlocal_decl,"Callable[[_, mypy.nodes.NonlocalDecl],str]"
o,mypy.nodes.NonlocalDecl
visit_decorator,"Callable[[_, mypy.nodes.Decorator],str]"
o,mypy.nodes.Decorator
visit_block,"Callable[[_, mypy.nodes.Block],str]"
o,mypy.nodes.Block
visit_expression_stmt,"Callable[[_, mypy.nodes.ExpressionStmt],str]"
o,mypy.nodes.ExpressionStmt
visit_assignment_stmt,"Callable[[_, mypy.nodes.AssignmentStmt],str]"
o,mypy.nodes.AssignmentStmt
